Codigo,Nat,Ud,Resumen,CanPres,Pres,ImpPres,Categoria,Subcategoria,Fecha
MDL00022,Material,kg,Plomo blando (barra 10kg),0.0,373.0,0.0,Metales,Otros,30/04/2025
MDL00042,Material,kg,Filastica corriente,0.0,3000.0,0.0,Metales,Otros,30/04/2025
MDL00307,Material,kg,Remache #6 para canales,0.0,8475.0,0.0,Metales,Otros,30/04/2025
MDL01400,Material,ml,"Montante a-3 38x40x0,5mm",0.0,388.0,0.0,Metales,Otros,30/04/2025
MDL01404,Material,ml,"Canal a-4 39x20x0,5mm",0.0,254.0,0.0,Metales,Otros,30/04/2025
MDL02793,Material,ml,"Canal A-2 61x20x0,5mm",0.0,372.0,0.0,Metales,Otros,30/04/2025
MDL02794,Material,ml,"Montante met. 60x38x0,5mm",0.0,532.0,0.0,Metales,Otros,30/04/2025
MDL02795,Material,ml,"Omega met. 0,5mm",0.0,320.0,0.0,Metales,Otros,30/04/2025
MDL03283,Material,mt,Montante economico 38x38x0.,0.0,417.0,0.0,Metales,Otros,30/04/2025
MDL03284,Material,mt,Canal normal 61x25x0.5,0.0,338.0,0.0,Metales,Otros,30/04/2025
MDL03841,Material,mt,Canal economico 39x25x0.5,0.0,270.0,0.0,Metales,Otros,30/04/2025
MDL03944,Material,pla,"Metal desplegado 0,6x1,80mt",0.0,220.0,0.0,Metales,Otros,30/04/2025
MDL04320,Material,mt,Vigal extra grande 1.6,0.0,3816.0,0.0,Metales,Otros,30/04/2025
MDL04327,Material,mt,Vigal superior 1.0,0.0,1595.0,0.0,Metales,Otros,30/04/2025
MDL04329,Material,mt,Montante normal 90x38x12x0.85,0.0,1011.0,0.0,Metales,Otros,30/04/2025
MDL04766,Material,mt,Murogal canal normal 92x38x0.85,0.0,819.0,0.0,Metales,Otros,30/04/2025
MDL05097,Material,kg,"Plomo puro 99,9% calafatear",0.0,980.0,0.0,Metales,Otros,30/04/2025
MDL05098,Material,kg,Filastica blanca,0.0,3645.0,0.0,Metales,Otros,30/04/2025
MDL06976,Material,mt,Montante normal 60x38x0.5,0.0,487.0,0.0,Metales,Otros,30/04/2025
MDL07029,Material,uni,Caja Gavion 2x1x1,0.0,19320.0,0.0,Metales,Otros,30/04/2025
MDL07652,Material,uni,Tarugo clavo 6x57mm,0.0,47.0,0.0,Metales,Otros,30/04/2025
MDL07653,Material,uni,Tarugo clavo 8x75mm,0.0,64.0,0.0,Metales,Otros,30/04/2025
MDL07654,Material,uni,Tarugo clavo 5x33mm,0.0,37.0,0.0,Metales,Otros,30/04/2025
MDL07655,Material,kg,Metalcon Estructural,0.0,866.0,0.0,Metales,Otros,30/04/2025
MDL07656,Material,kg,Metalcon Eco.,0.0,910.0,0.0,Metales,Otros,30/04/2025
MDL07657,Material,m2,Rejilla ARS-3 galv en caliente,0.0,87832.0,0.0,Metales,Otros,30/04/2025
MDL07658,Material,kg,Inserto Metalico,0.0,1435.0,0.0,Metales,Otros,30/04/2025
MDL07659,Material,ml,Montante 150CA085,0.0,1758.0,0.0,Metales,Otros,30/04/2025
MDL07660,Material,ml,"Canal a-3 91x20x0,85",0.0,987.0,0.0,Metales,Otros,30/04/2025
MDL07661,Material,ml,Montante 60CA085,0.0,704.0,0.0,Metales,Otros,30/04/2025
MDL07662,Material,ml,Canal 153C10,0.0,1987.0,0.0,Metales,Otros,30/04/2025
MDL07663,Material,ml,Montante 150CA16,0.0,3498.0,0.0,Metales,Otros,30/04/2025
MDL07664,Material,ml,Canal 62C085,0.0,684.0,0.0,Metales,Otros,30/04/2025
MDL07665,Material,ml,Montante 90CA10,0.0,1353.0,0.0,Metales,Otros,30/04/2025
MDL07666,Material,ml,Canal 92C10,0.0,1099.0,0.0,Metales,Otros,30/04/2025
MDL07667,Material,ML,"Perfil ac. inox. 20x20x1,5",0.0,6380.0,0.0,Metales,Otros,30/04/2025
MDL07668,Material,ml,Canal 151C085,0.0,1603.0,0.0,Metales,Otros,30/04/2025
MDL07669,Material,ml,Montante 150CA10,0.0,2089.0,0.0,Metales,Otros,30/04/2025
MEA00027,Material,m2,Panel anintec a 8,0.0,4370.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00028,Material,uni,"Panel SIP e=95 mm 1,22x2,44m",0.0,27540.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00029,Material,uni,"Panel SIP e=120 mm de 1,22x2,44m",0.0,29847.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00030,Material,m2,Panel Isopol 50 mm,0.0,10390.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00031,Material,m2,Panel Isopol 200 mm,0.0,19079.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00032,Material,m2,Panel Isopol 100 mm,0.0,14321.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00033,Material,m2,Panel Isopol 150 mm,0.0,17000.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00034,Material,m2,Panel Isopol 200 mm Emballetado,0.0,16867.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00035,Material,m2,"Panel Volcoglass 15,9mm",0.0,4842.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00044,Material,m2,Panel anintec a20,0.0,7290.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00400,Material,m2,Volcanita duplex 30mm,0.0,4770.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00407,Material,m2,Volcanita triplex 45mm,0.0,7699.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00408,Material,m2,Volcanita RF 15mm,0.0,2250.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00409,Material,m2,"Volcanita RF 12,5mm",0.0,1986.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00419,Material,m2,Faja volcanit 0.15x2.20x30,0.0,1532.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA00611,Material,m2,Bepolit 50mm,0.0,2926.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA01454,Material,m2,Volcopanel e=60mm a=1.2,0.0,5548.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA01456,Material,m2,Volcopanel e=55mm a=1.2,0.0,4947.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA01457,Material,m2,Panel Polyplac 30mm,0.0,1.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA01458,Material,m2,Panel Polyplac 40mm,0.0,2.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA02052,Material,m2,Eraclit 25mm 2x0.5 mt,0.0,1890.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA02501,Material,m2,Bepolita hl 70mm,0.0,6486.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA02502,Material,m2,Bepolita hl 100mm,0.0,8113.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA03000,Material,m2,Panel de masisa 24mm,0.0,2185.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA03001,Material,m2,Panel de masisa 32mm,0.0,2795.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA03054,Material,m2,Panel light covintec,0.0,5061.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA03526,Material,m2,Eraclit 50mm 2x0.5 mt,0.0,3091.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA03635,Material,m2,Bloque de yeso isomur,0.0,4189.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA03776,Material,Pla,Fibro yeso ''romerit'',0.0,3078.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA03811,Material,m2,Bepolit 100 mm,0.0,8113.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA03813,Material,m2,Bepolit 70 mm,0.0,3428.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA04665,Material,m2,Panel monolite ondul pmo-4,0.0,5977.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA04667,Material,m2,Panel monolite ondul pmo-3,0.0,5514.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA04668,Material,m2,Panel losaplac -110,0.0,8771.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA04670,Material,uni,Malla angular monolite,0.0,424.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA04671,Material,uni,Malla plana monolite,0.0,424.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA04672,Material,uni,Malla u monolite,0.0,424.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA04676,Material,uni,Malla completa monolite,0.0,2649.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA04679,Material,bol,Fibra antiva mortero bolsa 600gr,0.0,3000.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA05219,Material,m2,Bepolita hl 50mm,0.0,5468.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06129,Material,m2,"Pnel panarq nerv 40 1,1x12m",0.0,14209.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06130,Material,m2,"Pnel panarq nerv 50 1,1x12m",0.0,15604.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06131,Material,m2,"Pnel panarq nerv 70 1,1x12m",0.0,17831.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06135,Material,m2,"Pnel panarq tabl 40 1,1x12m",0.0,14674.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06136,Material,m2,"Pnel panarq tabl 50 1,1x12m",0.0,15604.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06153,Material,m2,"Pnel panarq tabl 80 1,1x12m",0.0,17831.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06156,Material,m2,"Pnel panarq liso 50 1,1x12m",0.0,18800.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06158,Material,m2,"Pnel panarq liso 70 1,1x12m",0.0,23500.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06455,Material,m2,Panel hgon. liv. e=60 mm,0.0,5352.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06456,Material,m2,Panel hgon. liviano e=85 mm,0.0,6562.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06457,Material,m2,Panel hgon. liv. e=80 mm,0.0,9455.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06458,Material,m2,Panel hgon. liv. e=105 mm,0.0,10771.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA06542,Material,m2,Panel estructural covintec,0.0,6290.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07213,Material,m2,"Volcapol e=52,5 a=1.2",0.0,4103.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07214,Material,m2,Volcapol e=55 a=1.2,0.0,4286.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07215,Material,m2,Volcapol rh e=55 a=1.2,0.0,5695.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07216,Material,m2,Panel master covintec,0.0,5575.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07217,Material,uni,Panel hormig.simplex cepol de 60mm,0.0,7917.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07218,Material,uni,Panel hormig. simplex cepol de 85mm,0.0,9413.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07219,Material,m2,Bloque de yeso isomur hidrofugo,0.0,5864.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07220,Material,ml,cornisa aislapol 25x25,0.0,783.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07221,Material,pl,Panel aislaforte 22mm,0.0,29654.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07222,Material,m2,Panel Isopir,0.0,29800.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEA07223,Material,pl,Panel aislaforte 12mm,0.0,18320.0,0.0,"Muros, tabiques y losas",Paneles,30/04/2025
MEB02224,Material,mt,Vigueta autosoport. viot,0.0,4193.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05545,Material,m2,Panel losaplac - 110,0.0,8771.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05728,Material,mt,Vigueta autosoport. vot,0.0,2989.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05729,Material,mt,Vigueta autosoport. v1t,0.0,3063.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05730,Material,mt,Vigueta autosoport. v2t,0.0,3133.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05731,Material,mt,Vigueta autosoport. v3t,0.0,3163.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05732,Material,mt,Vigueta autosoport. v4t,0.0,3237.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05733,Material,mt,Vigueta autosoport. v5t,0.0,3291.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05734,Material,mt,Vigueta autosoport. v6t,0.0,3465.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05735,Material,mt,Vigueta autosoport. v7t,0.0,3589.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05736,Material,mt,Vigueta autosoport. v8t,0.0,3767.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05737,Material,mt,Vigueta autosoport. v9t,0.0,3891.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05774,Material,uni,Bovedilla hormigo h-11 l=58,0.0,525.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MEB05775,Material,uni,Bovedilla ceramic h-11 l=30,0.0,396.0,0.0,"Muros, tabiques y losas",Losas,30/04/2025
MED00207,Material,rol,Huincha junta invisibl.75ml,0.0,1237.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MED00397,Material,sac,Masilla base junta (30kg),0.0,4374.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MED01338,Material,kg,Masilla plastikote 8000,0.0,8315.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MED01339,Material,kg,Masilla plastikote 1500,0.0,4234.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MED01382,Material,bal,Compuesto p/juntas b=30k,0.0,7050.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MED02834,Material,ml,Huincha,0.0,14.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MED02975,Material,ml,Perfil dvp l 40x40,0.0,1241.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MED02976,Material,ml,Perfil dvp l 30x20,0.0,771.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MED02977,Material,uni,Igas acrilico gris (cart.20x0.50),0.0,38900.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MED02978,Material,uni,Igas acrilico blanco (cart.20x0.50),0.0,38900.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MED05393,Material,car,Igas acrilico,0.0,1945.0,0.0,"Muros, tabiques y losas",Otros,30/04/2025
MFA00661,Material,gal,Esm.sintet.alta cali.liso y,0.0,7325.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA00952,Material,gal,Esmalte tricolor,0.0,12060.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA01236,Material,gal,Extra esmalte sint.alto/bri,0.0,9210.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA01237,Material,gal,Extra esmal sint.transp1199,0.0,10149.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA01423,Material,gal,Esmalte poliuretano,0.0,20500.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA01658,Material,lat,Esmalte al agua revor,0.0,28640.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA01659,Material,lat,Esmalte satinado revor,0.0,25420.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA01679,Material,gal,Esmalte epoxico revor,0.0,8991.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA01996,Material,gal,Esmalte marino chilcomar no 47 bc,0.0,13705.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA02001,Material,gal,Esmalte san. epoxico a. bf 8521 c.pas bc,0.0,22623.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA02004,Material,gal,Esmalte chilcomar poli. extra 920 bc,0.0,16417.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA02398,Material,gal,Esmalte excello blanco,0.0,9350.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA02478,Material,gal,Esmalte sintetico adarlux,0.0,7257.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA02479,Material,gal,Esmalte al agua,0.0,7777.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA03034,Material,gal,Esmalte sint. as 44-rojo vivo,0.0,5315.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA03067,Material,gal,Esmalte sintetico,0.0,13488.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA03121,Material,lat,Esmalte al agua,0.0,25100.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA03124,Material,gal,Esmalte sintetico rapido,0.0,7125.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA03126,Material,gal,Esmalte sintetico normal,0.0,7325.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA03136,Material,gal,Esmalte al agua semi-brillo,0.0,6475.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA04073,Material,gal,Esmalte martil andina color,0.0,8695.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA04214,Material,lat,Esmalte mate revor,0.0,35330.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA04215,Material,lat,Esmalte sintetico revor,0.0,34017.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA04711,Material,gal,Esmalte sintetico pajarito,0.0,8454.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA04756,Material,gal,Esmalte cover lux,0.0,6100.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA05479,Material,gal,Esmalte martill andina verd,0.0,9832.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA06548,Material,uni,Spray seca rapido esmalte,0.0,793.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFA06549,Material,gal,Esmalte poliuretano polane,0.0,42863.0,0.0,"Pinturas, barnices y papeles m",Esmaltes,30/04/2025
MFB00951,Material,gal,Oleo brillante super,0.0,5280.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01038,Material,gal,Oleo cover brillante,0.0,5360.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01072,Material,gal,Oleo 2001 brillante,0.0,4080.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01080,Material,gal,Oleo 2001 opaco,0.0,3096.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01407,Material,gal,Oleo opaco profesional,0.0,5700.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01419,Material,gal,Oleo opaco japonette,0.0,7090.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01425,Material,gal,Oleo dos medallas,0.0,6730.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01636,Material,gal,Oleo pintor,0.0,4710.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01665,Material,lat,Oleo semibrillo revor,0.0,28169.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01685,Material,uni,Conc.oleo bermellon revor,0.0,839.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01686,Material,uni,Solucion fungicida revor,0.0,180.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB01709,Material,gal,Super oleo sintetico,0.0,8360.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB02037,Material,gal,Oleo para ladrillo,0.0,4804.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB02038,Material,gal,Oleo opaco super,0.0,4603.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB02399,Material,gal,Oleo excello blanco sherwin,0.0,8800.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB02463,Material,gal,Oleo semibrillo kem pr,0.0,8050.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB02476,Material,gal,Oleo brillante decoracion,0.0,6777.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB02477,Material,gal,Oleo opaco decoracion,0.0,5516.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB03159,Material,gal,Oleo brillante profes.,0.0,6210.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB03973,Material,gal,Oleo semibrillo,0.0,6890.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04079,Material,gal,Oleo excello colores sherwi,0.0,9185.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04180,Material,gal,Oleo opaco as 61-damasco,0.0,4041.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04212,Material,lat,Oleo brillante revor,0.0,28233.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04213,Material,lat,Oleo mate revor,0.0,23026.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04554,Material,gal,Oleo brillante huelen,0.0,4447.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04708,Material,gal,Oleo sintetico pajarito,0.0,7437.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04709,Material,gal,Oleo opaco pajarito,0.0,6827.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04710,Material,gal,Oleo sintetico constructor,0.0,5815.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04721,Material,lat,Oleo brillante aruko,0.0,21000.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04722,Material,lat,Oleo opaco aruko,0.0,24000.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04757,Material,gal,Oleo brillante fly,0.0,4490.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04758,Material,gal,Oleo opaco cover mat,0.0,4900.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04865,Material,gal,Oleo brillante tricol,0.0,5320.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB04866,Material,gal,Oleo supren,0.0,2100.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB05122,Material,gal,Oleo brillante adargol,0.0,5722.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB05123,Material,gal,Oleo opaco adarmat,0.0,5483.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB06269,Material,uni,Conc.oleo verde revor azul,0.0,610.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB06342,Material,gal,Oleo semi-brillo al agua,0.0,8770.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB06343,Material,gl,Oleo opaco blanco tajamar,0.0,4227.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB06344,Material,lat,Oleo opaco blanco tajamar,0.0,19033.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB07516,Material,gl,Oleo brillante blanco tajamar,0.0,4845.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFB07517,Material,lat,Oleo brillante blanco tajamar,0.0,22407.0,0.0,"Pinturas, barnices y papeles m",Oleos,30/04/2025
MFC00015,Material,gal,Latex huelen,0.0,2190.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC00865,Material,gal,Latex rekolor acrilico,0.0,10340.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC00915,Material,gal,Impermeabilizante sup,0.0,5479.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01081,Material,gal,Latex 2001,0.0,2392.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01233,Material,gal,Latex extravinil.super c/te,0.0,7000.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01234,Material,gal,Latex rekolor acr c/line ar,0.0,10340.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01235,Material,gal,Lat.extravinil sup.c/lin ar,0.0,7000.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01401,Material,gal,Latex vinilico pintor,0.0,2380.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01403,Material,gal,Latex profesional,0.0,5060.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01405,Material,gal,Latex tricol,0.0,3790.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01413,Material,gal,Latex vinilico super,0.0,4013.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01415,Material,gal,Latex acrilico,0.0,3011.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01421,Material,gal,"Latex opalette  (ext.,int.)",0.0,8700.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01661,Material,lat,Latex acrilico revor,0.0,11746.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01662,Material,lat,Latex abesto c. revor,0.0,16164.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01673,Material,lat,Sellador para cal revor,0.0,14085.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01682,Material,uni,Conc.latex ocr- revor rojo,0.0,521.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC01683,Material,uni,Conc.latex bermel. revor negro,0.0,551.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC02471,Material,gal,Latex extra satinado exteri,0.0,4951.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC02473,Material,gal,Latex asbesto cemento,0.0,3297.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC02474,Material,gal,Latex vinilico decoracion,0.0,3916.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC02531,Material,lat,Latex acrilico blanco tajamar,0.0,11872.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC02900,Material,gal,Latex excello verde,0.0,7900.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC02902,Material,gal,Latex super kem int.,0.0,6680.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
MFC02905,Material,uni,Conc.latex amarillo revor,0.0,814.0,0.0,"Pinturas, barnices y papeles m",Latex,30/04/2025
